"","lemme","freqlemfilms2","nb_lettres","anagramme"
"3987","désaccoutumer",0.14,13,"usarecouctmdé"
"3988","encarter",0.14,8,"aneetrrc"
"3989","enchrister",0.14,10,"tihrecnrse"
"3990","ensommeiller",0.14,12,"esmleomelinr"
"3991","enténébrer",0.14,10,"enréténber"
"3992","estourbir",0.14,9,"uberrtsio"
"3993","fermenter",0.14,9,"rneemterf"
"3994","flûter",0.14,6,"fûrlet"
"3995","forcir",0.14,6,"rofirc"
"3996","fragiliser",0.14,10,"geflrsiira"
"3997","ganter",0.14,6,"tgnear"
"3998","grafigner",0.14,9,"ringrefga"
"3999","graillonner",0.14,11,"enrgorlilan"
"4000","grommeler",0.14,9,"meloermrg"
"4001","homologuer",0.14,10,"hlourmoeog"
"4002","infirmer",0.14,8,"mifreinr"
"4003","initialiser",0.14,11,"tiaienlsrii"
"4004","invectiver",0.14,10,"ceeivirnvt"
"4005","lanciner",0.14,8,"eaicnlrn"
"4006","laïciser",0.14,8,"iïraelcs"
"4007","luncher",0.14,7,"lucnher"
"4008","magnétiser",0.14,10,"giméetnars"
"4009","marmiter",0.14,8,"mmteairr"
"4010","niveler",0.14,7,"ievlern"
"4011","ouiller",0.14,7,"elluiro"
"4012","ouvrager",0.14,8,"egoavurr"
"4013","panner",0.14,6,"arnenp"
"4014","parait",0.14,6,"irapat"
"4015","passiver",0.14,8,"asivsrep"
"4016","phosphorer",0.14,10,"prpoorhseh"
"4017","piaffer",0.14,7,"epaffir"
"4018","reboucler",0.14,9,"ubcoererl"
"4019","recreuser",0.14,9,"ersrreceu"
"4020","rebloquer",0.14,9,"ruoqbeelr"
"4021","rebouter",0.14,8,"ebroerut"
"4022","redéployer",0.14,10,"rreoépdlye"
"4023","reglisser",0.14,9,"reliesgrs"
"4024","relouer",0.14,7,"leoerru"
"4025","reparcourir",0.14,11,"ruapricoerr"
"4026","ripailler",0.14,9,"larrpliei"
"4027","ristourner",0.14,10,"ostuerrirn"
"4028","réassembler",0.14,11,"lmsebaésrre"
"4029","réassigner",0.14,10,"régesnirsa"
"4030","safraner",0.14,8,"nrrsaeaf"
"4031","sasser",0.14,6,"esasrs"
"4032","shampouiner",0.14,11,"iaerumohnps"
"4033","toiser",0.14,6,"tersio"
"4034","tomer",0.14,5,"etorm"
"4035","tournailler",0.14,11,"rnaieolrtlu"
"4036","toussoter",0.14,9,"trsesouot"
"4037","treuiller",0.14,9,"urlltriee"
"4038","upgrader",0.14,8,"pagduerr"
"4039","valeter",0.14,7,"reatlve"
"4040","alanguir",0.13,8,"lnaiagur"
"4041","amerrir",0.13,7,"arrmeir"
"4042","autogérer",0.13,9,"oaetréugr"
"4043","badigeonner",0.13,11,"ondbegrniea"
"4044","circonscrire",0.13,12,"cnicosrricre"
"4045","coasser",0.13,7,"oraessc"
"4046","collationner",0.13,12,"enntocrliaol"
"4047","copiner",0.13,7,"crnpeio"
"4048","denteler",0.13,8,"edltnree"
"4049","démarcher",0.13,9,"rmaérdehc"
"4050","déparer",0.13,7,"rrépeda"
"4051","dépêtrer",0.13,8,"teêédrrp"
"4052","désappointer",0.13,12,"dtoriseéppna"
"4053","emmitoufler",0.13,11,"mlfiteeromu"
"4054","encager",0.13,7,"grcenae"
"4055","enrubanner",0.13,10,"nnaberrenu"
"4056","expurger",0.13,8,"erguerxp"
"4057","flageoler",0.13,9,"rlegfelao"
"4058","formater",0.13,8,"rmaoertf"
"4059","fumiger",0.13,7,"eurmigf"
"4060","glandouiller",0.13,12,"aournlielgld"
"4061","grappiller",0.13,10,"elpgralpri"
"4062","interchanger",0.13,12,"rnceeihtrang"
"4063","ligaturer",0.13,9,"erutalgri"
"4064","louanger",0.13,8,"augnoerl"
"4065","maquereauter",0.13,12,"reeueaatmqru"
"4066","médailler",0.13,9,"léradimel"
"4067","obturer",0.13,7,"eborurt"
"4068","paner",0.13,5,"rnape"
"4069","randonner",0.13,9,"rnonenadr"
"4070","rançonner",0.13,9,"nonneraçr"
"4071","redessiner",0.13,10,"eserdrisne"
"4072","relaver",0.13,7,"vrrelea"
"4073","rééquilibrer",0.13,12,"iriluerrébéq"
"4074","sarcler",0.13,7,"searcrl"
"4075","solutionner",0.13,11,"oielsonutrn"
"4076","totaliser",0.13,9,"otslartie"
"4077","verdoyer",0.13,8,"eeryodvr"
"4078","vriller",0.13,7,"rvilelr"
"4079","échelonner",0.13,10,"orhcenélen"
"4080","annoter",0.12,7,"ontenar"
"4081","asphalter",0.12,9,"hatpaeslr"
"4082","baller",0.12,6,"earllb"
"4083","bramer",0.12,6,"mrearb"
"4084","briffer",0.12,7,"ibrffer"
"4085","brinquebaler",0.12,12,"qlrenbirabeu"
"4086","carier",0.12,6,"arceri"
"4087","clopiner",0.12,8,"ricolpen"
"4088","desseller",0.12,9,"sdeselrle"
"4089","débouter",0.12,8,"rbouéedt"
"4090","décentraliser",0.12,13,"cinerdrsetlaé"
"4091","décrisper",0.12,9,"déesprcir"
"4092","décrépir",0.12,8,"piécdérr"
"4093","défroquer",0.12,9,"qdurréeof"
"4094","dégobiller",0.12,10,"liléoberdg"
"4095","dégoutter",0.12,9,"otruéedtg"
"4096","démagnétiser",0.12,12,"igndarémséte"
"4097","dépiter",0.12,7,"téridep"
"4098","désassembler",0.12,12,"lsbeeémsasrd"
"4099","déshumaniser",0.12,12,"sdunsérmhiae"
"4100","enfariner",0.12,9,"iraerefnn"
"4101","enrouer",0.12,7,"rreeuno"
"4102","entourlouper",0.12,12,"eloutprenuor"
"4103","entrebâiller",0.12,12,"eeleânbritlr"
"4104","introniser",0.12,10,"ontrrisnie"
"4105","jalonner",0.12,8,"jelnnoar"
"4106","laquer",0.12,6,"larque"
"4107","polycopier",0.12,10,"olropiceyp"
"4108","ponctuer",0.12,8,"rpotencu"
"4109","populariser",0.12,11,"rersaoiplup"
"4110","pronostiquer",0.12,12,"poretuosrqni"
"4111","prédominer",0.12,10,"pemriéodnr"
"4112","punaiser",0.12,8,"sanriupe"
"4113","rebaiser",0.12,8,"aseebrir"
"4114","rechaper",0.12,8,"aprherce"
"4115","rengager",0.12,8,"naeggrre"
"4116","reteindre",0.12,9,"dirneeetr"
"4117","retraire",0.12,8,"rrateier"
"4118","réenregistrer",0.12,13,"inrertsrgerée"
"4119","sataniser",0.12,9,"aatniress"
"4120","strider",0.12,7,"idrrets"
"4121","surseoir",0.12,8,"oreisrsu"
"4122","taler",0.12,5,"aetrl"
"4123","torsader",0.12,8,"trosared"
"4124","vasouiller",0.12,10,"aouseilrlv"
"4125","édulcorer",0.12,9,"cuéeolrdr"
"4126","angliciser",0.11,10,"cisgnaleri"
"4127","aniser",0.11,6,"enaisr"
"4128","architecturer",0.11,13,"titrracreceuh"
"4129","assener",0.11,7,"asenser"
"4130","autoproclamer",0.11,13,"umetoplcaaorr"
"4131","biffer",0.11,6,"rieffb"
"4132","bigarrer",0.11,8,"irrbarge"
"4133","brigander",0.11,9,"bnrairdge"
"4134","buriner",0.11,7,"ierubnr"
"4135","béatifier",0.11,9,"faébtirei"
"4136","cisailler",0.11,9,"laisleirc"
"4137","croustiller",0.11,11,"retioulrcls"
"4138","déclouer",0.11,8,"cleédrou"
"4139","déculpabiliser",0.11,14,"uleadbpsiéircl"
"4140","déliter",0.11,7,"idlréet"
"4141","délurer",0.11,7,"éderlur"
"4142","désabuser",0.11,9,"seésdruab"
"4143","détaxer",0.11,7,"drxtaée"
"4144","dévitaliser",0.11,11,"désvaetiril"
"4145","effarer",0.11,7,"frfaeer"
"4146","empâter",0.11,7,"repâtme"
"4147","encorder",0.11,8,"oncredre"
"4148","ensauvager",0.11,10,"saaevunger"
"4149","escrimer",0.11,8,"ciseemrr"
"4150","fieffer",0.11,7,"feferif"
"4151","friper",0.11,6,"rrefip"
"4152","gondoler",0.11,8,"gornelod"
"4153","gourmander",0.11,10,"ndoarurmeg"
"4154","guincher",0.11,8,"gneucrhi"
"4155","jasper",0.11,6,"ejprsa"
"4156","manufacturer",0.11,12,"ecfuutramnra"
"4157","missionner",0.11,10,"mniossrnei"
"4158","monder",0.11,6,"nreodm"
"4159","nantir",0.11,6,"nntria"
"4160","natter",0.11,6,"rtenat"
"4161","ovuler",0.11,6,"rveuol"
"4162","polissonner",0.11,11,"sesrlninpoo"
"4163","radouber",0.11,8,"eouadrbr"
"4164","refoutre",0.11,8,"teeufror"
"4165","réaligner",0.11,9,"érleniagr"
"4166","réimplanter",0.11,11,"rpélmreatin"
"4167","sustenter",0.11,9,"eutressnt"
"4168","transmuer",0.11,9,"eamntsrru"
"4169","épointer",0.11,8,"poeéntir"
"4170","étriller",0.11,8,"tiérllre"
"4171","aicher",0.1,6,"eahrci"
"4172","araser",0.1,6,"rsaaer"
"4173","automutiler",0.1,11,"turltmioeua"
"4174","badauder",0.1,8,"drdabuea"
"4175","barrir",0.1,6,"irrarb"
"4176","baster",0.1,6,"taebsr"
"4177","becqueter",0.1,9,"eeubretcq"
"4178","boulocher",0.1,9,"rohbleuoc"
"4179","boulonner",0.1,9,"elnonourb"
"4180","cadastrer",0.1,9,"aracserdt"
"4181","calancher",0.1,9,"cralhenca"
"4182","cartographier",0.1,13,"irarthpacoger"
"4183","castagner",0.1,9,"agstrnaec"
"4184","colophaner",0.1,10,"lorhaponec"
"4185","compartimenter",0.1,14,"iemcpntretarmo"
"4186","couturer",0.1,8,"crurotue"
"4187","disjoindre",0.1,10,"idsoejirnd"
"4188","distordre",0.1,9,"dterdiosr"
"4189","doigter",0.1,7,"itodgre"
"4190","déferrer",0.1,8,"éerdfrre"
"4191","dépareiller",0.1,11,"alérdeilerp"
"4192","dépiauter",0.1,9,"pudértaie"
"4193","dépolitiser",0.1,11,"péiletorsid"
"4194","désapprendre",0.1,12,"rsadependpré"
"4195","encrer",0.1,6,"nerecr"
"4196","esbroufer",0.1,9,"esefrrbou"
"4197","exemplifier",0.1,11,"eeimifrelpx"
"4198","faignanter",0.1,10,"ariagenfnt"
"4199","feuler",0.1,6,"lfreue"
"4200","fouger",0.1,6,"fgureo"
"4201","galber",0.1,6,"aglber"
"4202","infléchir",0.1,9,"hnfciirlé"
"4203","jouter",0.1,6,"rutoej"
"4204","lanterner",0.1,9,"lrneaernt"
"4205","mansarder",0.1,9,"nrdmarsea"
"4206","marner",0.1,6,"mrarne"
"4207","moyer",0.1,5,"myoer"
"4208","mésestimer",0.1,10,"ertéesmism"
"4209","métastaser",0.1,10,"tmseétsraa"
"4210","occire",0.1,6,"cricoe"
"4211","oxyder",0.1,6,"xroyed"
"4212","pirouetter",0.1,10,"roeiuprtte"
"4213","pourfendre",0.1,10,"nrduopefer"
"4214","pourlécher",0.1,10,"rporuhléec"
"4215","poêler",0.1,6,"lpreêo"
"4216","proroger",0.1,8,"oerrgrop"
"4217","péricliter",0.1,10,"périeltric"
"4218","pétarader",0.1,9,"ateérdapr"
"4219","radiographier",0.1,13,"rraraiihpoged"
"4220","recalculer",0.1,10,"eurcrcllae"
"4221","recombiner",0.1,10,"ernbiemorc"
"4222","renfiler",0.1,8,"rfeeilnr"
"4223","robotiser",0.1,9,"eobosrrti"
"4224","rousseler",0.1,9,"srlrseueo"
"4225","réarmer",0.1,7,"rreaémr"
"4226","spiritualiser",0.1,13,"sulriirpistea"
"4227","tercer",0.1,6,"rretec"
"4228","trompeter",0.1,9,"rmerpttoe"
"4229","uniformiser",0.1,11,"fiiemrrsonu"
"4230","vampiriser",0.1,10,"riirampevs"
"4231","ébattre",0.1,7,"ttaréeb"
"4232","éluer",0.1,5,"lureé"
"4233","apponter",0.09,8,"ptpnerao"
"4234","astreindre",0.09,10,"nartieedrs"
"4235","avaliser",0.09,8,"vrseaila"
"4236","booster",0.09,7,"ootebsr"
"4237","buer",0.09,4,"beru"
"4238","camber",0.09,6,"mbrcea"
"4239","caner",0.09,5,"nerca"
"4240","capitonner",0.09,10,"oncanetrip"
"4241","caracoler",0.09,9,"olaracrec"
"4242","caricaturer",0.09,11,"ciarruraetc"
"4243","circonvenir",0.09,11,"icnovriecrn"
"4244","clapoter",0.09,8,"tcaorlpe"
"4245","concasser",0.09,9,"ncacesors"
"4246","dactylographier",0.09,15,"oyegtrlhrciapad"
"4247","diaboliser",0.09,10,"ediiosbrla"
"4248","disgracier",0.09,10,"igsecrradi"
"4249","décerveler",0.09,10,"vdléecerre"
"4250","délocaliser",0.09,11,"rlaesidéocl"
"4251","démouler",0.09,8,"leruoméd"
"4252","déneiger",0.09,8,"reidgéen"
"4253","désaxer",0.09,7,"sedxéra"
"4254","fayoter",0.09,7,"feotyra"
"4255","foisonner",0.09,9,"inesnforo"
"4256","fédérer",0.09,7,"eféédrr"
"4257","haranguer",0.09,9,"regranauh"
"4258","indexer",0.09,7,"dxenier"
"4259","motoriser",0.09,9,"rsooirmte"
"4260","notarier",0.09,8,"nteoairr"
"4261","ratiboiser",0.09,10,"osbtaiirre"
"4262","reclasser",0.09,9,"lessecarr"
"4263","remplumer",0.09,9,"mleprmuer"
"4264","renâcler",0.09,8,"eârnlerc"
"4265","ressauter",0.09,9,"straursee"
"4266","réer",0.09,4,"eérr"
"4267","réadapter",0.09,9,"patraredé"
"4268","réhydrater",0.09,10,"ryarétrhed"
"4269","réorienter",0.09,10,"errtenoéri"
"4270","serpenter",0.09,9,"spnertere"
"4271","surfaire",0.09,8,"asirruef"
"4272","surgeler",0.09,8,"ugrerlse"
"4273","surnager",0.09,8,"enasgurr"
"4274","toaster",0.09,7,"taoetsr"
"4275","trembloter",0.09,10,"moreetrblt"
"4276","troncher",0.09,8,"ortnecrh"
"4277","écluser",0.09,7,"éculser"
"4278","émietter",0.09,8,"imeéttre"
"4279","époumoner",0.09,9,"oeumnrpoé"
"4280","braiser",0.08,7,"rsaierb"
"4281","brillanter",0.08,10,"rrbeinltal"
"4282","carder",0.08,6,"caredr"
"4283","catégoriser",0.08,11,"rtéseigraoc"
"4284","cauchemarder",0.08,12,"aeacrrdcuehm"
"4285","chapeauter",0.08,10,"chareuepta"
"4286","claudiquer",0.08,10,"uqceuridla"
"4287","commuter",0.08,8,"emomtcru"
"4288","cranter",0.08,7,"ncrraet"
"4289","dédouaner",0.08,9,"nraueddoé"
"4290","déterger",0.08,8,"erédetgr"
"4291","empoter",0.08,7,"epmoret"
"4292","exonérer",0.08,8,"nxerréoe"
"4293","gainer",0.08,6,"naigre"
"4294","gambiller",0.08,9,"bamileglr"
"4295","héliporter",0.08,10,"relptéhroi"
"4296","raviner",0.08,7,"rnvirae"
"4297","redécorer",0.08,9,"reoérdcre"
"4298","retuer",0.08,6,"eruetr"
"4299","redéposer",0.08,9,"réderpose"
"4300","revoler",0.08,7,"ervrelo"
"4301","rocher",0.08,6,"erhorc"
"4302","réinscrire",0.08,10,"iircenrésr"
"4303","ébouriffer",0.08,10,"réefrufbio"
"4304","accessoiriser",0.07,13,"cisreiscserao"
"4305","allécher",0.07,8,"lrcelahé"
"4306","alléguer",0.07,8,"augrélel"
"4307","banquer",0.07,7,"rbqanue"
"4308","basaner",0.07,7,"ebransa"
"4309","biller",0.07,6,"elbril"
"4310","bugler",0.07,6,"egulbr"
"4311","calcifier",0.07,9,"iaefclicr"
"4312","catalyser",0.07,9,"caylaerts"
"4313","cintrer",0.07,7,"erctirn"
"4314","cloper",0.07,6,"recpol"
"4315","codifier",0.07,8,"doifrcei"
"4316","colleter",0.07,8,"oelelrct"
"4317","confluer",0.07,8,"olnfucer"
"4318","customiser",0.07,10,"setcrosium"
"4319","desceller",0.07,9,"deeesrllc"
"4320","dispatcher",0.07,10,"isdhrtaecp"
"4321","dynamiser",0.07,9,"iarnmedsy"
"4322","débrayer",0.07,8,"ébearydr"
"4323","décapsuler",0.07,10,"psrdalceéu"
"4324","défiger",0.07,7,"fidgeré"
"4325","défraîchir",0.07,10,"hécrardfîi"
"4326","déifier",0.07,7,"eédiirf"
"4327","désinviter",0.07,10,"esviitnréd"
"4328","effiler",0.07,7,"erlfeif"
"4329","enchâsser",0.07,9,"enscrhsâe"
"4330","engorger",0.07,8,"enrrgego"
"4331","estampiller",0.07,11,"plimrlastee"
"4332","fainéanter",0.07,10,"iaérntaenf"
"4333","fractionner",0.07,11,"iroanrcfnte"
"4334","gréer",0.07,5,"gérre"
"4335","halter",0.07,6,"earhtl"
"4336","hennir",0.07,6,"hnerni"
"4337","houer",0.07,5,"urheo"
"4338","interfacer",0.07,10,"ernatefcri"
"4339","iodler",0.07,6,"oilder"
"4340","jouxter",0.07,7,"txoruej"
"4341","juxtaposer",0.07,10,"saoepxturj"
"4342","larder",0.07,6,"dalrre"
"4343","lyophiliser",0.07,11,"yolsiprielh"
"4344","machiner",0.07,8,"mnaiehcr"
"4345","médiciner",0.07,9,"mdeirénic"
"4346","patronner",0.07,9,"ntnproera"
"4347","pelotonner",0.07,10,"toeorpnnle"
"4348","permanenter",0.07,11,"tnepeemanrr"
"4349","polémiquer",0.07,10,"rpleqioému"
"4350","proportionner",0.07,13,"inoreprrpootn"
"4351","prémunir",0.07,8,"rpniérum"
"4352","refrapper",0.07,9,"areefrprp"
"4353","remanger",0.07,8,"rrgeeanm"
"4354","renfoncer",0.07,9,"crnnoeref"
"4355","réamorcer",0.07,9,"arcemréor"
"4356","satiner",0.07,7,"tsarien"
"4357","slalomer",0.07,8,"mraseoll"
"4358","surarmer",0.07,8,"uamrerrs"
"4359","surexposer",0.07,10,"xpesrouesr"
"4360","théoriser",0.07,9,"rtehoésir"
"4361","tripatouiller",0.07,13,"opleltiirutar"
"4362","écharper",0.07,8,"rceparéh"
"4363","accoutrer",0.06,9,"cctroruae"
"4364","ambitionner",0.06,11,"abenmnoitri"
"4365","blackbouler",0.06,11,"kceblbluoar"
"4366","boiser",0.06,6,"osireb"
"4367","cahoter",0.06,7,"erhcaot"
"4368","clouter",0.06,7,"ercuolt"
"4369","crevasser",0.06,9,"ervsecras"
"4370","décaféiner",0.06,10,"radcéneifé"
"4371","décélérer",0.06,9,"lerééécrd"
"4372","dédramatiser",0.06,12,"éamaersdritd"
"4373","défavoriser",0.06,11,"isrrvdéoaef"
"4374","déglacer",0.06,8,"réedcgal"
"4375","délayer",0.06,7,"lyaéedr"
"4376","démotiver",0.06,9,"etidoévrm"
"4377","dépoiler",0.06,8,"poedilré"
"4378","empaffer",0.06,8,"mpeefarf"
"4379","emplâtrer",0.06,9,"ermerpâlt"
"4380","entrapercevoir",0.06,14,"ivroeacrntrepe"
"4381","entrecouper",0.06,11,"rceneopuetr"
"4382","expliciter",0.06,10,"erixpetcil"
"4383","faisander",0.06,9,"frednaais"
"4384","fataliser",0.06,9,"frltiaase"
"4385","frelater",0.06,8,"eleftarr"
"4386","incurver",0.06,8,"rnvieucr"
"4387","interconnecter",0.06,14,"eortnicreetncn"
"4388","ligner",0.06,6,"iegnlr"
"4389","meuler",0.06,6,"emulre"
"4390","mouliner",0.06,8,"euiorlnm"
"4391","moyenner",0.06,8,"meyornne"
"4392","nationaliser",0.06,12,"eaoslnarniit"
"4393","outiller",0.06,8,"lteiorlu"
"4394","poiler",0.06,6,"eoiprl"
"4395","poinçonner",0.06,10,"oeponnçirn"
"4396","ragaillardir",0.06,12,"iirlgarraadl"
"4397","ramifier",0.06,8,"raifiemr"
"4398","recourber",0.06,9,"robeerruc"
"4399","revivifier",0.06,10,"frvrieevii"
"4400","réadmettre",0.06,10,"étematredr"
"4401","récréer",0.06,7,"rrérceé"
"4402","siester",0.06,7,"sseerti"
"4403","sonoriser",0.06,9,"snirrosoe"
"4404","statufier",0.06,9,"urtifsate"
"4405","tonifier",0.06,8,"oitfrnei"
"4406","tronquer",0.06,8,"tounrrqe"
"4407","typer",0.06,5,"ypert"
"4408","verglacer",0.06,9,"rgevlcear"
"4409","viner",0.06,5,"nierv"
"4410","zozoter",0.06,7,"zooezrt"
"4411","épiloguer",0.06,9,"euélporgi"
"4412","ambler",0.05,6,"aerblm"
"4413","apostropher",0.05,11,"phoperstaro"
"4414","ascendre",0.05,8,"drnsceea"
"4415","bayer",0.05,5,"yarbe"
"4416","biaiser",0.05,7,"seaibri"
"4417","bosseler",0.05,8,"sleroseb"
"4418","brocher",0.05,7,"ecrrhob"
"4419","chouiner",0.05,8,"ncroheiu"
"4420","conjoindre",0.05,10,"rcoineojdn"
"4421","craqueler",0.05,9,"elraureqc"
"4422","cuirasser",0.05,9,"rrsasiuec"
"4423","déboucler",0.05,9,"eldbéocru"
"4424","déchanter",0.05,9,"éehdtcnra"
"4425","décompenser",0.05,11,"mcnerspedéo"
"4426","décrotter",0.05,9,"édtotecrr"
"4427","déloquer",0.05,8,"elodéuqr"
"4428","démystifier",0.05,11,"éfsirdityem"
"4429","dépatouiller",0.05,12,"adplreluéito"
"4430","désarrimer",0.05,10,"iéerradrsm"
"4431","désembourber",0.05,12,"ebbrrmoeédus"
"4432","embastiller",0.05,11,"elamrlesbti"
"4433","engoncer",0.05,8,"oenecnrg"
"4434","exfiltrer",0.05,9,"irltfxere"
"4435","exsuder",0.05,7,"duxrsee"
"4436","fagoter",0.05,7,"tfgorea"
"4437","farcer",0.05,6,"errcfa"
"4438","fulgurer",0.05,8,"ufurgrel"
"4439","grenader",0.05,8,"dneraerg"
"4440","implémenter",0.05,11,"rpétimemlne"
"4441","lober",0.05,5,"boelr"
"4442","majorer",0.05,7,"ojemarr"
"4443","marauder",0.05,8,"aurrdeam"
"4444","militariser",0.05,11,"silitmeiarr"
"4445","méjuger",0.05,7,"mrgeuéj"
"4446","nuancer",0.05,7,"ecranun"
"4447","quiller",0.05,7,"lruqeli"
"4448","rerentrer",0.05,9,"ertrrrene"
"4449","rechanter",0.05,9,"ehcrrenta"
"4450","retailler",0.05,9,"erreiallt"
"4451","router",0.05,6,"etrrou"
"4452","réactualiser",0.05,12,"rsecléautiar"
"4453","réinfecter",0.05,10,"rictrnéefe"
"4454","réinviter",0.05,9,"eréinirtv"
"4455","rééditer",0.05,8,"tieréérd"
"4456","savater",0.05,7,"tavsare"
"4457","schématiser",0.05,11,"csstmeraéhi"
"4458","singulariser",0.05,12,"leauisrrnsgi"
"4459","stéréotyper",0.05,11,"prtesréyéto"
"4460","tipper",0.05,6,"etrppi"
"4461","triper",0.05,6,"rritpe"
"4462","télescoper",0.05,10,"eeéocsptrl"
"4463","usiner",0.05,6,"sneiru"
"4464","valdinguer",0.05,10,"iedvgnraul"
"4465","viander",0.05,7,"vrndiea"
"4466","vitrifier",0.05,9,"riirvieft"
"4467","volanter",0.05,8,"oltranev"
"4468","ébaucher",0.05,8,"rueéhbac"
"4469","échauder",0.05,8,"reéhuacd"
"4470","élier",0.05,5,"léeri"
"4471","adouber",0.04,7,"beudaro"
"4472","affiler",0.04,7,"riaflfe"
"4473","alambiquer",0.04,10,"miubearlaq"
"4474","amaigrir",0.04,8,"agrimira"
"4475","ambrer",0.04,6,"mrarbe"
"4476","anémier",0.04,7,"rnimaeé"
"4477","appendre",0.04,8,"rppeeadn"
"4478","aseptiser",0.04,9,"paesrtsie"
"4479","baisouiller",0.04,11,"ubiliaoelsr"
"4480","banqueter",0.04,9,"eqretnbau"
"4481","becquer",0.04,7,"rbeqcue"
"4482","biberonner",0.04,10,"oineebnrbr"
"4483","blablater",0.04,9,"tabealrbl"
"4484","boitiller",0.04,9,"eoriltibl"
"4485","bougonner",0.04,9,"bonngureo"
"4486","boursoufler",0.04,11,"rfreulousbo"
"4487","bâcher",0.04,6,"âecrbh"
"4488","calamiter",0.04,9,"rialecamt"
"4489","calligraphier",0.04,13,"glrcehrapilia"
"4490","calotter",0.04,8,"coreatlt"
"4491","chevronner",0.04,10,"vrnrhoenec"
"4492","clairsemer",0.04,10,"mlrcresiae"
"4493","commérer",0.04,8,"ocemémrr"
"4494","conceptualiser",0.04,14,"seilaertcupnco"
"4495","conspuer",0.04,8,"cposnuer"
"4496","coproduire",0.04,10,"poeudroric"
"4497","cordonner",0.04,9,"ndrnoreoc"
"4498","cramoisir",0.04,9,"iocarrsmi"
"4499","dessouler",0.04,9,"ussordeel"
"4500","déboguer",0.04,8,"ueéodgbr"
"4501","déboiser",0.04,8,"bésroide"
"4502","décapoter",0.04,9,"oaeprdtéc"
"4503","découpler",0.04,9,"orélepucd"
"4504","décuver",0.04,7,"ecdrvéu"
"4505","dédire",0.04,6,"éidrde"
"4506","défrayer",0.04,8,"éerdarfy"
"4507","délacer",0.04,7,"eécalrd"
"4508","délaver",0.04,7,"vléaedr"
"4509","démantibuler",0.04,12,"aruébmtedlin"
"4510","déniaiser",0.04,9,"edraniéis"
"4511","dépolluer",0.04,9,"epléurdlo"
"4512","désacraliser",0.04,12,"ialsdréresca"
"4513","désensibiliser",0.04,14,"lsnéeiibsdrsie"
"4514","désobliger",0.04,10,"débeirosgl"
"4515","désodoriser",0.04,11,"ordeosésird"
"4516","désolidariser",0.04,13,"disliaredséro"
"4517","embouteiller",0.04,12,"lmltebieeoru"
"4518","encapsuler",0.04,10,"enealcrpus"
"4519","endimancher",0.04,11,"nindhmrcaee"
"4520","ensacher",0.04,8,"esrnchae"
"4521","excaver",0.04,7,"eexcarv"
"4522","excréter",0.04,8,"xertcreé"
"4523","factoriser",0.04,10,"orsrceitaf"
"4524","fidéliser",0.04,9,"edrilisfé"
"4525","fouir",0.04,5,"friuo"
"4526","fritter",0.04,7,"rtftier"
"4527","fruiter",0.04,7,"irfruet"
"4528","férir",0.04,5,"érifr"
"4529","gaufrer",0.04,7,"auerrgf"
"4530","guigner",0.04,7,"eugignr"
"4531","indenter",0.04,8,"nidetner"
"4532","industrialiser",0.04,14,"ridtreulaiissn"
"4533","infantiliser",0.04,12,"nnaistifielr"
"4534","interloquer",0.04,11,"ntiqrereulo"
"4535","invétérer",0.04,9,"nvééiretr"
"4536","ioniser",0.04,7,"isneiro"
"4537","libeller",0.04,8,"lelbilre"
"4538","léchouiller",0.04,11,"oieréllhulc"
"4539","maniérer",0.04,8,"rreéimna"
"4540","moitir",0.04,6,"itoirm"
"4541","mâter",0.04,5,"mtâer"
"4542","médicaliser",0.04,11,"maséidrilce"
"4543","oranger",0.04,7,"georanr"
"4544","paqueter",0.04,8,"euptqera"
"4545","patafioler",0.04,10,"ptaflroeai"
"4546","pondérer",0.04,8,"rpodneré"
"4547","pontifier",0.04,9,"iiponerft"
"4548","postdater",0.04,9,"ertatodsp"
"4549","préconcevoir",0.04,12,"céorenroivpc"
"4550","préfacer",0.04,8,"acféprre"
"4551","présélectionner",0.04,15,"icnsneerétrpélo"
"4552","ragoter",0.04,7,"etrgaro"
"4553","raturer",0.04,7,"uerrtra"
"4554","rebooter",0.04,8,"beortroe"
"4555","rengorger",0.04,9,"noregrrge"
"4556","reservir",0.04,8,"rereisrv"
"4557","revernir",0.04,8,"verrinre"
"4558","rouscailler",0.04,11,"reirclaousl"
"4559","réimprimer",0.04,10,"mrpemriréi"
"4560","réincorporer",0.04,12,"cprirorroneé"
"4561","saccader",0.04,8,"cadcsaer"
"4562","sulfater",0.04,8,"retfulas"
"4563","suralimenter",0.04,12,"tirausenreml"
"4564","surtaxer",0.04,8,"uetrarsx"
"4565","tabuler",0.04,7,"tebular"
"4566","tacler",0.04,6,"ealcrt"
"4567","talquer",0.04,7,"eratqul"
"4568","terrir",0.04,6,"ertrri"
"4569","transbahuter",0.04,12,"anehrrbtutas"
"4570","voisiner",0.04,8,"visnorie"
